measure,year,units,Achara,Boonsri,Busarakhan,Chai,Decha,Kannika,Kohsoom,Sakda,Somchair,Tansanee
Total dissolved salts,2005,µg/l,0,229194.4444,476583.3333,273888.8889,0,301805.5556,388833.3333,408361.1111,475250,0
Total dissolved salts,2006,µg/l,0,258257.1429,447333.3333,285916.6667,0,287111.1111,372363.6364,283611.1111,433750,0
Total dissolved salts,2007,µg/l,0,250846.1538,409833.3333,263818.1818,0,280611.1111,376916.6667,276305.5556,421583.3333,0
Total dissolved salts,2008,µg/l,0,256238.0952,363833.3333,278727.2727,0,290666.6667,368272.7273,286694.4444,389666.6667,0
Total dissolved salts,2009,µg/l,184166.6667,239527.2727,356583.3333,252833.3333,358800,254578.9474,349250,296307.6923,351166.6667,807641.6667
Total dissolved salts,2010,µg/l,0,235593.75,373166.6667,264717.9487,451500,265194.4444,310166.6667,265111.1111,370583.3333,724233.3333
Total dissolved salts,2011,µg/l,0,238200,457500,260064.1026,409750,264023.8095,322500,277358.9744,400250,597500
Total dissolved salts,2012,µg/l,0,258090.9091,447250,277562.5,370000,295527.7778,310818.1818,296305.5556,455750,658708.3333
Total dissolved salts,2013,µg/l,0,284250,484357.1429,307177.7778,496857.1429,312083.3333,316916.6667,409500,433142.8571,787500
Total dissolved salts,2014,µg/l,201000,230333.3333,442071.4286,273153.8462,431000,257244.4444,374333.3333,332347.2222,519142.8571,884363.6364
Total dissolved salts,2015,µg/l,0,242156.25,511615.3846,282179.4872,399166.6667,233602.7778,340000,249711.1111,540038.4615,741916.6667
Total dissolved salts,2016,µg/l,151300,245088.2353,549285.7143,273138.8889,335250,248416.6667,291500,245511.1111,540285.7143,706347.5
Total extractable matter,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,1999,µg/l,0,0,5800,6683.333333,0,0,100,0,6000,0
Total extractable matter,2000,µg/l,0,80,127.5,97.5,0,92.5,195,90,140,0
Total extractable matter,2001,µg/l,0,124.4444444,130,124.4444444,0,116.6666667,206.6666667,128.8888889,183.3333333,0
Total extractable matter,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2003,µg/l,0,0,617,664,0,3614.5,0,58,880,0
Total extractable matter,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2008,µg/l,0,0,2800,2600,0,0,0,1333.333333,3200,0
Total extractable matter,2009,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2010,µg/l,0,0,1600,1266.666667,0,1266.666667,0,1400,1800,0
Total extractable matter,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2014,µg/l,0,0,0,0,0,25000,0,25000,0,0
Total extractable matter,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Total extractable matter,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Total hardness,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Total hardness,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Total hardness,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Total hardness,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Total hardness,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Total hardness,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Total hardness,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Total hardness,2005,µg/l,0,99681.73891,136509.0911,105853.61,0,116038.8891,409920.005,119758.3337,130854.5447,0
Total hardness,2006,µg/l,0,94791.47541,153441.6667,131619.4444,0,138557.5758,149427.5,132012.1212,142816.6667,0
Total hardness,2007,µg/l,0,111716.9231,145541.6667,130100,0,129419.4444,129300,126181.8182,140691.6667,0
Total hardness,2008,µg/l,0,111342.2222,130375,118191.6667,0,118451.5152,141132.7273,119911.1111,139966.6667,0
Total hardness,2009,µg/l,0,104044.3636,130185.7143,121300,0,117621.7391,130225.4545,118383.3333,125957.1429,0
Total hardness,2010,µg/l,0,102637.5,0,0,0,0,113960,0,0,0
Total hardness,2011,µg/l,0,3795.333333,0,0,0,0,4151.666667,0,0,0
Total hardness,2012,µg/l,0,4167.575758,0,0,0,11423.33333,4112.727273,11426.66667,0,0
Total hardness,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Total hardness,2014,µg/l,132983.3333,167555,216583.3333,189703,229016,175818.0556,272108.8333,193447.7778,0,223854.6364
Total hardness,2015,µg/l,118316.6667,159651.5625,240416.6667,170909.6667,201696.25,187888.7778,257099,193773.0556,202934.5714,284597.8333
Total hardness,2016,µg/l,103008.3333,161266.7647,259384.7692,181105.1111,162080,195448.8889,226478.5833,195720.7222,227980,288176.3333
Total nitrogen,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Total nitrogen,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Total nitrogen,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Total nitrogen,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Total nitrogen,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Total nitrogen,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Total nitrogen,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Total nitrogen,2005,µg/l,0,0,2608,2098.5,0,1997.222222,0,2066.833333,2067.666667,0
Total nitrogen,2006,µg/l,0,0,2862,2392.254902,0,2630.555556,9640,2367.222222,3208,0
Total nitrogen,2007,µg/l,0,0,2922.5,2858.636364,0,2250.972222,0,2161.611111,3317.5,0
Total nitrogen,2008,µg/l,0,0,1993.333333,2036.041935,0,1891.212121,0,1854.444444,2271.666667,0
Total nitrogen,2009,µg/l,1835,1305.9375,2285,2098.426667,2791.875,2035.026316,0,1997.179487,2560.833333,0
Total nitrogen,2010,µg/l,2276,0,2105,2139.74359,4181.75,2154.444444,0,2240.277778,2310.833333,0
Total nitrogen,2011,µg/l,1502.5,0,2298.333333,2469.52381,0,2057.333333,0,1977.407407,2413.636364,0
Total nitrogen,2012,µg/l,1350.75,0,2054.166667,2444.871795,2940.6,2202.5,4323.333333,1927.777778,2415.217391,0
Total nitrogen,2013,µg/l,1448.333333,1457.777778,1901.884615,2107.197368,2665.590909,1985.25,4118,2008.638889,2255.538462,5412.846154
Total nitrogen,2014,µg/l,1800,1610.085106,1816.833333,1858.397436,4000,1797.992308,5809.166667,1773.857143,2211.653846,12111.14286
Total nitrogen,2015,µg/l,1572.5,1655.828125,2199.115385,1930.884615,2347.368421,1879.617647,3970,1763.757576,2695.083333,4233.916667
Total nitrogen,2016,µg/l,1176.666667,1450.894737,1757.384615,1813.807692,1657.5,1703.611111,2842,1699.121212,2113.384615,4542.833333
Total organic carbon,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2008,µg/l,0,0,7190,5392.666667,0,4830.666667,0,6069.333333,9972.5,0
Total organic carbon,2009,µg/l,0,0,6776.666667,4839.74359,0,4976.714286,0,5293.69697,8444,0
Total organic carbon,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Total organic carbon,2013,µg/l,0,2298,0,0,0,0,5372.416667,0,0,4156.666667
Total organic carbon,2014,µg/l,2615,2823.3,0,0,0,0,6244.916667,0,0,4097
Total organic carbon,2015,µg/l,2382.5,3681.939394,0,0,0,0,5836.166667,0,0,4248.333333
Total organic carbon,2016,µg/l,0,3891.705882,0,0,0,0,4289.583333,0,0,0
Total phosphorus,1998,µg/l,0,86.19047619,130,115,0,94.72222222,488.3333333,102.5,285,0
Total phosphorus,1999,µg/l,0,90,121.6666667,99.44444444,0,81.94444444,170,71.08108108,130.8333333,0
Total phosphorus,2000,µg/l,0,106.2857143,83.33333333,99.16666667,0,90.55555556,202.5,96.11111111,75.83333333,0
Total phosphorus,2001,µg/l,0,69.62962963,82.22222222,75.18518519,0,78.14814815,220,79.62962963,93.33333333,0
Total phosphorus,2002,µg/l,0,151.9047619,76.42857143,55.07936508,0,48.05555556,230,56.66666667,47.27272727,0
Total phosphorus,2003,µg/l,0,123.4888889,75.36363636,54.74285714,0,90.09090909,245,80.03030303,74.27272727,0
Total phosphorus,2004,µg/l,0,79.63235294,122.75,83.95238095,0,85.33333333,357.5,64.33333333,77.75,0
Total phosphorus,2005,µg/l,0,88.66666667,88.90909091,85.93939394,0,110.2424242,278.3333333,112.5757576,107.6363636,0
Total phosphorus,2006,µg/l,0,121.6428571,183.9166667,258.0144928,0,123.8888889,261.8181818,125.3611111,203.75,0
Total phosphorus,2007,µg/l,0,172.6557692,185.4166667,141.6634921,0,156.9166667,218.3333333,130.9444444,339.1583333,0
Total phosphorus,2008,µg/l,0,92.77777778,122.6818182,107.6349206,0,146.2866667,306.8272727,133.730303,158.3363636,0
Total phosphorus,2009,µg/l,173.3333333,82.41818182,142.575,145.4897436,334.8363636,96.56052632,263.6666667,109.0205128,85.58333333,198.9166667
Total phosphorus,2010,µg/l,323.7037037,298.8448276,57.275,76.99230769,112.8333333,86.34166667,139.25,96.75555556,73.35833333,206.25
Total phosphorus,2011,µg/l,143,272,63,98.1025641,121.75,73.31666667,91,73.14814815,60.08333333,197.4090909
Total phosphorus,2012,µg/l,124.2083333,103.7272727,81.79166667,108.025641,146.25,71.77777778,122.5454545,87.33333333,87.2173913,189
Total phosphorus,2013,µg/l,62.5,112.0555556,59.88461538,66.99342105,135.0434783,63.36111111,519.5416667,59.08333333,72.21153846,210.9923077
Total phosphorus,2014,µg/l,49,140.55,100.3769231,68.44871795,130.3846154,88.25,538.5,95.94444444,74.44230769,242.3076923
Total phosphorus,2015,µg/l,52.45454545,95.53125,79.03846154,62.88461538,110.625,93.88888889,328.6416667,90.44444444,65.88461538,182.9166667
Total phosphorus,2016,µg/l,72.16666667,65.65,100,72.27564103,168.4,121.5833333,254.225,112.2777778,82.57692308,179.1583333
Trifluralin,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2009,µg/l,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0
Trifluralin,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Trifluralin,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Water temperature,1998,C,0,13.02380952,5.8,13.96111111,0,14.22285714,16.03333333,14.125,13.51666667,0
Water temperature,1999,C,0,11.51111111,11.675,13.69444444,0,13.13888889,14.60833333,13.60810811,10.94166667,0
Water temperature,2000,C,0,12.41944444,11.06666667,12.83333333,0,13.58333333,14.65833333,13.54166667,10.725,0
Water temperature,2001,C,0,14.11666667,13.45,14.28666667,0,13.90909091,14.38181818,13.75454545,13.46,0
Water temperature,2002,C,0,15.1,11.78571429,14.38730159,0,14.06410256,17.04545455,13.88461538,14.59090909,0
Water temperature,2003,C,0,13.34833333,12.8,14.3826087,0,14.15,15.46666667,13.10606061,12.38333333,0
Water temperature,2004,C,0,14.35714286,13.77777778,13.96825397,0,15.81481481,17.45,15.31481481,16,0
Water temperature,2005,C,0,14.41111111,12.33333333,13.34722222,0,13.29166667,15.84166667,13.33333333,11.83333333,0
Water temperature,2006,C,0,13.47571429,12.25833333,12.23188406,0,13.45833333,14.3,13.16666667,11.88333333,0
Water temperature,2007,C,0,12,14.41666667,13.46923077,0,12.70833333,12.8,13.16666667,14.66666667,0
Water temperature,2008,C,0,16.51269841,15.40909091,14.81538462,0,14.27272727,14.68181818,13.25,15.04545455,0
Water temperature,2009,C,14.91666667,14.83272727,14.45833333,13.75897436,13.69090909,14.71315789,14.675,14.53888889,14.425,14.20833333
Water temperature,2010,C,12,13.55172414,13.625,14.10897436,12.00666667,14.93611111,14.16666667,14.65277778,13.58333333,14.02272727
Water temperature,2011,C,14.45833333,12.11111111,14.59166667,16.10384615,12.26666667,15.30333333,14.96666667,16.49444444,14.33333333,15.92105263
Water temperature,2012,C,12.875,14.27272727,13.5625,14.19871795,11.73636364,12.83333333,14.04545455,12.81666667,13.80434783,13.40909091
Water temperature,2013,C,12.95833333,13.96388889,13.08846154,13.24605263,16.37692308,14.20833333,14.88333333,13.825,12.88846154,13.46153846
Water temperature,2014,C,12.28333333,15.20333333,15.74730769,14.24361111,12.28461538,16.75833333,16,17.05361111,15.09807692,13.21428571
Water temperature,2015,C,14.27272727,14.159375,14.28846154,14.56666667,13.125,13.53611111,14.95833333,13.84444444,13.95384615,14.20833333
Water temperature,2016,C,15.25,15.84166667,14.65,14.19640288,14.43333333,13.68333333,15.625,14.28055556,13.84615385,15.66666667
Zinc,1998,µg/l,0,23.57142857,28,48.95540541,0,35.5972973,177.5,55.86923077,115.1666667,0
Zinc,1999,µg/l,0,72.5862069,69.59285714,34.55789474,0,36.36842105,157.25,28.72820513,53.21071429,0
Zinc,2000,µg/l,0,63.91428571,58.28571429,41.10526316,0,44.32105263,94.14285714,43.66315789,80.07142857,0
Zinc,2001,µg/l,0,66.40740741,33.8,34.16666667,0,50.78787879,75.63636364,40.45454545,44.77777778,0
Zinc,2002,µg/l,0,27.65675676,30,24.69344262,0,22.25483871,66.25833333,20.56428571,32.6,0
Zinc,2003,µg/l,0,24.77355556,19.91916667,20.50333333,0,24.81125,51.94166667,21.843125,27.21416667,0
Zinc,2004,µg/l,0,43.72580645,59.58333333,42.47222222,0,55.2,90.63636364,80.5,112.1666667,0
Zinc,2005,µg/l,0,42.375,69.5,50.21014493,0,44.36111111,78,44.80555556,98,0
Zinc,2006,µg/l,0,23.69565217,34.75,37.10606061,0,29.77777778,43.41666667,65.05555556,41.58333333,0
Zinc,2007,µg/l,0,47.37254902,47.41666667,38.88732394,0,35.5,73.81818182,60.63888889,48.5,0
Zinc,2008,µg/l,0,0,17.2,7.863636364,0,9.947368421,0,9.486363636,16.1375,0
Zinc,2009,µg/l,13.33333333,0,14.125,5.325925926,163.75,11.65925926,0,10.37777778,7.777777778,6.6
Zinc,2010,µg/l,16.54545455,22.89030323,10.15,10.25277778,183.25,7.65,25.78333333,10.63333333,14.39166667,25
Zinc,2011,µg/l,8.541666667,100.0135067,7.416666667,3.405555556,226.3333333,4.917948718,97.985,3.836111111,6.933333333,25
Zinc,2012,µg/l,7.25,65.7144375,3.35,2.5,23.075,3.177777778,24.28181818,3.266666667,5.2,25
Zinc,2013,µg/l,5.833333333,42.73491667,0,1,183.7908333,1,10.35833333,0,0,0
Zinc,2014,µg/l,0,42.71653125,37.5,37.5,110.9571429,37.5,7.075,37.5,37.5,0
Zinc,2015,µg/l,7.5,0,0,0,110.93,0,0,0,0,45.08333333
Zinc,2016,µg/l,0,0,0,0,0,1.805555556,0,2.611111111,0,0
